TimeStep,Time,"Points:0","Points:1","Points:2"
1,1.00000e+00,1.50831e+00,2.25129e+00,1.82099e+00
1,1.00000e+00,1.85026e+00,2.27180e+00,1.87864e+00
1,1.00000e+00,2.31235e+00,2.22106e+00,1.80744e+00
1,1.00000e+00,2.82364e+00,2.25213e+00,1.89992e+00
1,1.00000e+00,3.35146e+00,2.20801e+00,1.85870e+00
1,1.00000e+00,3.86426e+00,2.20583e+00,1.89538e+00
1,1.00000e+00,4.22396e+00,2.27934e+00,1.83524e+00
1,1.00000e+00,4.77731e+00,2.25975e+00,1.86860e+00
1,1.00000e+00,2.27114e-01,2.33259e+00,1.89501e+00
1,1.00000e+00,7.74838e-01,2.36853e+00,1.88595e+00
1,1.00000e+00,1.24658e+00,2.30173e+00,1.87193e+00
1,1.00000e+00,1.67040e+00,2.35310e+00,1.87453e+00
1,1.00000e+00,2.14567e+00,2.38333e+00,1.87286e+00
1,1.00000e+00,2.66215e+00,2.35733e+00,1.80559e+00
1,1.00000e+00,3.14703e+00,2.35462e+00,1.86199e+00
1,1.00000e+00,3.63565e+00,2.34455e+00,1.84938e+00
1,1.00000e+00,4.04321e+00,2.34186e+00,1.88394e+00
1,1.00000e+00,4.49982e+00,2.36634e+00,1.88817e+00
1,1.00000e+00,7.87935e-03,2.45640e+00,1.88639e+00
1,1.00000e+00,5.85285e-01,2.41229e+00,1.82311e+00
1,1.00000e+00,1.02145e+00,2.46209e+00,1.86744e+00
1,1.00000e+00,1.48400e+00,2.46895e+00,1.89821e+00
1,1.00000e+00,1.94143e+00,2.44286e+00,1.86601e+00
1,1.00000e+00,2.47245e+00,2.42314e+00,1.86736e+00
1,1.00000e+00,2.96807e+00,2.41288e+00,1.82576e+00
1,1.00000e+00,3.44078e+00,2.49544e+00,1.84908e+00
1,1.00000e+00,3.87453e+00,2.45361e+00,1.87544e+00
1,1.00000e+00,4.38955e+00,2.44261e+00,1.82322e+00
1,1.00000e+00,4.80545e+00,2.44702e+00,1.81337e+00
1,1.00000e+00,3.60648e-01,2.53117e+00,1.88886e+00
1,1.00000e+00,8.37891e-01,2.56832e+00,1.83901e+00
1,1.00000e+00,1.26093e+00,2.51723e+00,1.88907e+00
1,1.00000e+00,1.72695e+00,2.52441e+00,1.86008e+00
1,1.00000e+00,2.25059e+00,2.52881e+00,1.89707e+00
1,1.00000e+00,2.74792e+00,2.57435e+00,1.86377e+00
1,1.00000e+00,3.21645e+00,2.49849e+00,1.86989e+00
1,1.00000e+00,3.66824e+00,2.54573e+00,1.80474e+00
1,1.00000e+00,4.10319e+00,2.58143e+00,1.81331e+00
1,1.00000e+00,4.68817e+00,2.50017e+00,1.87292e+00
1,1.00000e+00,1.39581e-01,2.62217e+00,1.81853e+00
1,1.00000e+00,6.12069e-01,2.63090e+00,1.87382e+00
1,1.00000e+00,1.01211e+00,2.63168e+00,1.83221e+00
1,1.00000e+00,1.55684e+00,2.63870e+00,1.80708e+00
1,1.00000e+00,2.03849e+00,2.63451e+00,1.89800e+00
1,1.00000e+00,2.53340e+00,2.60824e+00,1.85320e+00
1,1.00000e+00,3.00987e+00,2.66127e+00,1.82796e+00
1,1.00000e+00,3.43303e+00,2.61661e+00,1.84273e+00
1,1.00000e+00,3.93660e+00,2.62535e+00,1.80921e+00
1,1.00000e+00,4.46473e+00,2.62948e+00,1.80409e+00
1,1.00000e+00,4.92935e+00,2.68957e+00,1.88469e+00
1,1.00000e+00,4.65751e-01,2.76808e+00,1.84497e+00
1,1.00000e+00,8.10949e-01,2.79723e+00,1.81648e+00
1,1.00000e+00,1.37695e+00,2.75096e+00,1.87897e+00
1,1.00000e+00,1.88299e+00,2.74144e+00,1.82864e+00
1,1.00000e+00,2.32522e+00,2.75435e+00,1.86257e+00
1,1.00000e+00,2.84789e+00,2.76304e+00,1.83523e+00
1,1.00000e+00,3.21109e+00,2.78478e+00,1.81114e+00
1,1.00000e+00,3.74867e+00,2.78790e+00,1.82278e+00
1,1.00000e+00,4.27534e+00,2.75179e+00,1.84058e+00
1,1.00000e+00,4.79801e+00,2.78549e+00,1.82575e+00
1,1.00000e+00,2.86139e-01,2.80476e+00,1.82273e+00
1,1.00000e+00,6.50277e-01,2.87492e+00,1.82946e+00
1,1.00000e+00,1.11407e+00,2.81740e+00,1.87649e+00
1,1.00000e+00,1.69370e+00,2.85005e+00,1.84031e+00
1,1.00000e+00,2.18848e+00,2.89216e+00,1.83345e+00
1,1.00000e+00,2.64313e+00,2.87429e+00,1.80494e+00
1,1.00000e+00,3.03834e+00,2.84901e+00,1.83387e+00
1,1.00000e+00,3.50561e+00,2.89609e+00,1.88234e+00
1,1.00000e+00,4.04872e+00,2.86068e+00,1.86695e+00
1,1.00000e+00,4.51528e+00,2.85971e+00,1.84842e+00
1,1.00000e+00,3.32691e-02,2.96830e+00,1.85950e+00
1,1.00000e+00,4.22521e-01,2.99050e+00,1.86070e+00
1,1.00000e+00,9.80304e-01,2.92662e+00,1.80625e+00
1,1.00000e+00,1.42696e+00,2.98194e+00,1.81485e+00
1,1.00000e+00,1.98457e+00,2.96701e+00,1.84708e+00
1,1.00000e+00,2.48316e+00,2.92922e+00,1.83206e+00
1,1.00000e+00,2.82551e+00,2.94304e+00,1.84487e+00
1,1.00000e+00,3.39408e+00,2.99471e+00,1.82530e+00
1,1.00000e+00,3.86264e+00,2.96818e+00,1.89953e+00
1,1.00000e+00,4.30042e+00,2.98476e+00,1.88197e+00
1,1.00000e+00,4.89720e+00,2.99416e+00,1.81383e+00
1,1.00000e+00,2.78313e-01,2.40704e-02,1.96270e+00
1,1.00000e+00,7.99273e-01,4.17979e-02,1.99178e+00
1,1.00000e+00,1.30713e+00,6.20980e-02,1.93101e+00
1,1.00000e+00,1.70978e+00,6.21626e-02,1.91648e+00
1,1.00000e+00,2.23535e+00,4.48017e-02,1.90119e+00
1,1.00000e+00,2.63442e+00,7.14949e-03,1.99358e+00
1,1.00000e+00,3.10593e+00,8.24064e-02,1.94393e+00
1,1.00000e+00,3.64304e+00,7.89298e-02,1.96892e+00
1,1.00000e+00,4.18472e+00,9.22923e-02,1.91269e+00
1,1.00000e+00,4.61876e+00,4.94033e-02,1.93894e+00
1,1.00000e+00,5.50770e-02,1.34702e-01,1.98948e+00
1,1.00000e+00,5.79683e-01,1.14715e-01,1.95334e+00
1,1.00000e+00,1.03971e+00,1.97805e-01,1.91067e+00
1,1.00000e+00,1.59713e+00,1.89552e-01,1.96655e+00
1,1.00000e+00,2.08084e+00,1.10548e-01,1.90686e+00
1,1.00000e+00,2.43672e+00,1.75507e-01,1.94122e+00
1,1.00000e+00,2.97617e+00,1.52884e-01,1.98962e+00
1,1.00000e+00,3.48569e+00,1.38581e-01,1.94969e+00
1,1.00000e+00,3.94820e+00,1.01330e-01,1.93708e+00
1,1.00000e+00,4.40560e+00,1.56855e-01,1.92998e+00
1,1.00000e+00,4.80317e+00,1.81511e-01,1.98442e+00
1,1.00000e+00,3.73278e-01,2.57003e-01,1.95651e+00
1,1.00000e+00,8.19220e-01,2.44118e-01,1.99612e+00
1,1.00000e+00,1.33488e+00,2.75888e-01,1.94110e+00
1,1.00000e+00,1.85504e+00,2.50735e-01,1.93687e+00
1,1.00000e+00,2.23573e+00,2.31285e-01,1.93989e+00
1,1.00000e+00,2.77326e+00,2.66628e-01,1.96264e+00
1,1.00000e+00,3.21714e+00,2.45452e-01,1.90781e+00
1,1.00000e+00,3.72656e+00,2.93324e-01,1.92378e+00
1,1.00000e+00,4.20873e+00,2.87461e-01,1.95933e+00
1,1.00000e+00,4.61636e+00,2.19798e-01,1.96044e+00
1,1.00000e+00,1.49540e-01,3.03083e-01,1.92800e+00
1,1.00000e+00,6.32557e-01,3.21241e-01,1.93781e+00
1,1.00000e+00,1.14920e+00,3.21536e-01,1.92969e+00
1,1.00000e+00,1.69044e+00,3.98786e-01,1.92330e+00
1,1.00000e+00,2.10967e+00,3.14427e-01,1.98224e+00
1,1.00000e+00,2.51348e+00,3.31821e-01,1.96143e+00
1,1.00000e+00,3.02025e+00,3.90646e-01,1.92626e+00
1,1.00000e+00,3.53410e+00,3.87147e-01,1.96912e+00
1,1.00000e+00,4.05035e+00,3.78274e-01,1.97832e+00
1,1.00000e+00,4.43765e+00,3.62567e-01,1.92205e+00
1,1.00000e+00,4.98478e+00,3.66763e-01,1.95601e+00
1,1.00000e+00,4.30114e-01,4.46045e-01,1.97119e+00
1,1.00000e+00,9.66453e-01,4.15125e-01,1.94970e+00
1,1.00000e+00,1.47131e+00,4.62523e-01,1.92318e+00
1,1.00000e+00,1.86893e+00,4.60471e-01,1.92558e+00
1,1.00000e+00,2.32880e+00,5.08023e-01,1.90432e+00
1,1.00000e+00,2.87280e+00,4.81753e-01,1.90337e+00
1,1.00000e+00,3.36256e+00,4.26567e-01,1.90762e+00
1,1.00000e+00,3.83848e+00,4.92721e-01,1.93124e+00
1,1.00000e+00,4.24329e+00,4.82345e-01,1.96693e+00
1,1.00000e+00,4.76031e+00,4.35750e-01,1.91084e+00
1,1.00000e+00,2.67355e-01,5.23291e-01,1.92908e+00
1,1.00000e+00,7.81043e-01,5.81708e-01,1.99872e+00
1,1.00000e+00,1.23867e+00,6.04106e-01,1.96848e+00
1,1.00000e+00,1.67933e+00,5.64425e-01,1.98472e+00
1,1.00000e+00,2.16068e+00,5.51216e-01,1.95982e+00
1,1.00000e+00,2.66218e+00,5.12799e-01,1.95150e+00
1,1.00000e+00,3.14759e+00,5.46033e-01,1.98822e+00
1,1.00000e+00,3.65580e+00,5.07906e-01,1.97399e+00
1,1.00000e+00,4.00752e+00,5.50849e-01,1.96341e+00
1,1.00000e+00,4.52282e+00,5.01025e-01,1.94827e+00
1,1.00000e+00,1.13228e-01,6.20144e-01,1.97110e+00
1,1.00000e+00,6.08923e-01,6.70154e-01,2.00170e+00
1,1.00000e+00,1.08784e+00,6.49560e-01,1.94668e+00
1,1.00000e+00,1.50255e+00,6.32410e-01,1.95725e+00
1,1.00000e+00,1.97897e+00,6.94639e-01,1.98200e+00
1,1.00000e+00,2.49037e+00,6.79937e-01,1.96749e+00
1,1.00000e+00,2.96388e+00,6.34997e-01,1.99478e+00
1,1.00000e+00,3.49351e+00,6.83337e-01,1.92318e+00
1,1.00000e+00,3.88588e+00,6.96685e-01,1.90364e+00
1,1.00000e+00,4.38134e+00,6.47629e-01,1.96092e+00
1,1.00000e+00,4.88943e+00,6.59344e-01,1.90902e+00
1,1.00000e+00,3.81799e-01,7.42797e-01,1.97598e+00
1,1.00000e+00,8.61471e-01,7.79661e-01,1.93243e+00
1,1.00000e+00,1.29236e+00,7.24204e-01,1.91325e+00
1,1.00000e+00,1.75137e+00,7.65533e-01,1.96674e+00
1,1.00000e+00,2.25406e+00,7.95393e-01,1.92689e+00
1,1.00000e+00,2.73604e+00,8.06749e-01,1.96184e+00
1,1.00000e+00,3.20418e+00,7.09448e-01,1.99734e+00
1,1.00000e+00,3.65879e+00,7.07455e-01,1.91077e+00
1,1.00000e+00,4.11684e+00,7.69031e-01,1.97315e+00
1,1.00000e+00,4.63057e+00,7.81780e-01,1.98501e+00
1,1.00000e+00,1.95183e-01,8.31089e-01,1.98643e+00
1,1.00000e+00,6.34066e-01,8.91460e-01,1.92118e+00
1,1.00000e+00,1.10328e+00,8.60888e-01,1.99960e+00
1,1.00000e+00,1.57010e+00,8.22140e-01,1.99379e+00
1,1.00000e+00,2.01984e+00,8.48486e-01,1.99202e+00
1,1.00000e+00,2.58085e+00,8.20181e-01,1.92122e+00
1,1.00000e+00,3.03247e+00,9.02574e-01,1.99799e+00
1,1.00000e+00,3.40093e+00,8.40076e-01,1.99166e+00
1,1.00000e+00,3.92966e+00,8.10921e-01,1.92941e+00
1,1.00000e+00,4.47305e+00,8.39267e-01,1.91797e+00
1,1.00000e+00,4.96439e+00,8.59261e-01,1.94719e+00
1,1.00000e+00,4.30083e-01,9.89387e-01,1.96547e+00
1,1.00000e+00,8.96965e-01,9.08501e-01,1.93852e+00
1,1.00000e+00,1.33300e+00,9.37791e-01,1.98959e+00
1,1.00000e+00,1.82284e+00,1.00766e+00,1.95467e+00
1,1.00000e+00,2.36881e+00,9.25518e-01,1.97570e+00
1,1.00000e+00,2.88690e+00,9.32147e-01,1.97622e+00
1,1.00000e+00,3.26240e+00,9.24309e-01,1.91538e+00
1,1.00000e+00,3.75562e+00,9.61224e-01,1.91327e+00
1,1.00000e+00,4.27019e+00,9.65499e-01,1.97668e+00
1,1.00000e+00,4.75900e+00,9.98304e-01,1.93302e+00
1,1.00000e+00,2.15105e-01,1.08460e+00,1.94205e+00
1,1.00000e+00,6.20003e-01,1.03383e+00,1.91859e+00
1,1.00000e+00,1.11804e+00,1.03435e+00,1.97879e+00
1,1.00000e+00,1.67060e+00,1.00838e+00,1.97168e+00
1,1.00000e+00,2.20124e+00,1.11103e+00,1.96677e+00
1,1.00000e+00,2.64993e+00,1.08182e+00,1.95011e+00
1,1.00000e+00,3.07864e+00,1.01675e+00,1.93714e+00
1,1.00000e+00,3.53747e+00,1.06788e+00,1.92962e+00
1,1.00000e+00,4.03526e+00,1.00736e+00,1.92541e+00
1,1.00000e+00,4.55968e+00,1.09194e+00,1.91167e+00
1,1.00000e+00,6.03015e-02,1.12812e+00,1.94039e+00
1,1.00000e+00,5.02419e-01,1.12555e+00,1.94490e+00
1,1.00000e+00,1.00031e+00,1.20235e+00,1.97341e+00
1,1.00000e+00,1.49311e+00,1.20354e+00,1.90558e+00
1,1.00000e+00,1.95226e+00,1.15072e+00,1.98734e+00
1,1.00000e+00,2.46727e+00,1.24789e+00,2.02077e+00
1,1.00000e+00,2.80400e+00,1.14324e+00,1.92509e+00
1,1.00000e+00,3.32500e+00,1.14209e+00,1.93582e+00
1,1.00000e+00,3.88929e+00,1.15393e+00,1.98958e+00
1,1.00000e+00,4.30292e+00,1.11459e+00,1.91446e+00
1,1.00000e+00,4.80412e+00,1.12816e+00,1.93992e+00
1,1.00000e+00,2.09333e-01,1.26289e+00,1.98387e+00
1,1.00000e+00,7.59839e-01,1.29483e+00,1.91222e+00
1,1.00000e+00,1.26281e+00,1.26319e+00,1.94575e+00
1,1.00000e+00,1.73639e+00,1.24131e+00,1.98805e+00
1,1.00000e+00,2.29606e+00,1.25600e+00,1.98979e+00
1,1.00000e+00,2.59441e+00,1.34777e+00,2.07681e+00
1,1.00000e+00,3.12302e+00,1.27084e+00,1.91004e+00
1,1.00000e+00,3.61190e+00,1.29672e+00,1.92757e+00
1,1.00000e+00,4.16416e+00,1.22537e+00,1.92668e+00
1,1.00000e+00,4.65283e+00,1.24591e+00,1.97780e+00
1,1.00000e+00,7.87291e-02,1.39371e+00,1.94351e+00
1,1.00000e+00,5.66395e-01,1.39296e+00,1.92041e+00
1,1.00000e+00,1.05109e+00,1.38296e+00,1.97411e+00
1,1.00000e+00,1.59545e+00,1.32768e+00,1.91969e+00
1,1.00000e+00,2.12640e+00,1.40504e+00,2.01569e+00
1,1.00000e+00,2.46732e+00,1.43261e+00,2.22818e+00
1,1.00000e+00,2.88162e+00,1.40383e+00,1.96577e+00
1,1.00000e+00,3.48816e+00,1.30537e+00,1.98134e+00
1,1.00000e+00,3.99303e+00,1.30741e+00,1.97802e+00
1,1.00000e+00,4.49443e+00,1.38703e+00,1.96219e+00
1,1.00000e+00,4.87470e+00,1.37762e+00,1.97045e+00
1,1.00000e+00,3.40339e-01,1.45385e+00,1.97224e+00
1,1.00000e+00,8.69592e-01,1.45587e+00,1.91092e+00
1,1.00000e+00,1.35200e+00,1.44581e+00,1.96700e+00
1,1.00000e+00,1.87237e+00,1.45445e+00,1.94987e+00
1,1.00000e+00,2.35978e+00,1.46543e+00,2.15728e+00
1,1.00000e+00,2.71593e+00,1.43614e+00,2.08015e+00
1,1.00000e+00,3.28016e+00,1.46337e+00,1.96939e+00
1,1.00000e+00,3.72691e+00,1.40453e+00,1.95544e+00
1,1.00000e+00,4.26651e+00,1.43394e+00,1.99843e+00
1,1.00000e+00,4.69251e+00,1.42819e+00,1.96056e+00
1,1.00000e+00,1.37791e-01,1.56461e+00,1.94643e+00
1,1.00000e+00,6.44842e-01,1.54982e+00,1.93102e+00
1,1.00000e+00,1.15858e+00,1.54153e+00,1.97703e+00
1,1.00000e+00,1.69520e+00,1.55822e+00,1.99877e+00
1,1.00000e+00,2.04908e+00,1.54894e+00,1.92534e+00
1,1.00000e+00,2.51644e+00,1.50283e+00,2.28610e+00
1,1.00000e+00,3.07318e+00,1.51842e+00,1.95406e+00
1,1.00000e+00,3.57883e+00,1.54338e+00,1.90941e+00
1,1.00000e+00,4.01322e+00,1.50271e+00,1.98614e+00
1,1.00000e+00,4.46125e+00,1.55673e+00,1.91750e+00
1,1.00000e+00,4.91264e+00,1.53431e+00,1.91355e+00
1,1.00000e+00,4.09055e-01,1.68818e+00,1.92644e+00
1,1.00000e+00,1.00076e+00,1.67012e+00,1.90961e+00
1,1.00000e+00,1.47411e+00,1.64985e+00,1.98246e+00
1,1.00000e+00,1.88286e+00,1.61365e+00,1.97186e+00
1,1.00000e+00,2.41216e+00,1.59915e+00,2.10969e+00
1,1.00000e+00,2.84747e+00,1.62931e+00,1.96357e+00
1,1.00000e+00,3.33698e+00,1.61226e+00,1.99519e+00
1,1.00000e+00,3.82593e+00,1.60850e+00,1.96514e+00
1,1.00000e+00,4.21196e+00,1.69153e+00,1.98065e+00
1,1.00000e+00,4.73563e+00,1.66752e+00,1.98992e+00
1,1.00000e+00,2.56764e-01,1.75218e+00,1.94503e+00
1,1.00000e+00,7.47601e-01,1.74770e+00,1.97316e+00
1,1.00000e+00,1.30631e+00,1.77141e+00,1.99637e+00
1,1.00000e+00,1.68894e+00,1.79334e+00,1.90935e+00
1,1.00000e+00,2.20832e+00,1.68718e+00,2.00192e+00
1,1.00000e+00,2.64099e+00,1.68055e+00,2.08584e+00
1,1.00000e+00,3.13694e+00,1.73009e+00,1.99979e+00
1,1.00000e+00,3.60891e+00,1.75903e+00,1.95901e+00
1,1.00000e+00,4.01129e+00,1.73748e+00,1.93009e+00
1,1.00000e+00,4.56562e+00,1.74991e+00,1.93712e+00
1,1.00000e+00,9.67656e-02,1.85647e+00,1.97850e+00
1,1.00000e+00,5.39760e-01,1.89888e+00,1.95583e+00
1,1.00000e+00,1.07269e+00,1.88076e+00,1.98451e+00
1,1.00000e+00,1.51425e+00,1.89066e+00,1.97861e+00
1,1.00000e+00,2.01182e+00,1.84537e+00,2.00164e+00
1,1.00000e+00,2.42513e+00,1.77522e+00,2.04026e+00
1,1.00000e+00,2.89539e+00,1.81627e+00,1.99230e+00
1,1.00000e+00,3.42093e+00,1.82454e+00,1.90583e+00
1,1.00000e+00,3.80385e+00,1.84123e+00,1.95967e+00
1,1.00000e+00,4.37936e+00,1.87107e+00,1.92696e+00
1,1.00000e+00,4.84566e+00,1.89914e+00,1.95542e+00
1,1.00000e+00,3.84125e-01,1.98578e+00,1.98267e+00
1,1.00000e+00,8.50640e-01,1.96091e+00,1.90630e+00
1,1.00000e+00,1.24673e+00,1.91409e+00,1.98871e+00
1,1.00000e+00,1.73280e+00,1.92998e+00,1.95712e+00
1,1.00000e+00,2.23178e+00,1.89367e+00,1.93554e+00
1,1.00000e+00,2.74575e+00,1.92377e+00,1.91859e+00
1,1.00000e+00,3.28873e+00,1.91811e+00,1.93578e+00
1,1.00000e+00,3.64189e+00,1.98016e+00,1.96286e+00
1,1.00000e+00,4.15966e+00,1.95797e+00,1.99773e+00
1,1.00000e+00,4.66385e+00,1.90029e+00,1.92353e+00
1,1.00000e+00,1.14341e-01,2.08986e+00,1.98412e+00
1,1.00000e+00,6.30173e-01,2.05816e+00,1.90278e+00
1,1.00000e+00,1.07856e+00,2.04562e+00,1.94802e+00
1,1.00000e+00,1.59986e+00,2.09606e+00,1.98761e+00
1,1.00000e+00,2.10989e+00,2.01678e+00,2.00397e+00
1,1.00000e+00,2.54317e+00,2.02085e+00,1.97946e+00
1,1.00000e+00,2.99957e+00,2.02557e+00,1.93680e+00
1,1.00000e+00,3.45574e+00,2.01997e+00,1.91636e+00
1,1.00000e+00,3.97070e+00,2.01561e+00,1.98215e+00
1,1.00000e+00,4.47062e+00,2.06212e+00,1.97962e+00
1,1.00000e+00,4.91046e+00,2.02559e+00,1.91775e+00
1,1.00000e+00,4.53153e-01,2.20180e+00,1.96980e+00
1,1.00000e+00,8.31893e-01,2.16395e+00,1.94339e+00
1,1.00000e+00,1.40137e+00,2.14262e+00,1.98074e+00
1,1.00000e+00,1.89629e+00,2.17832e+00,1.99474e+00
1,1.00000e+00,2.35004e+00,2.14881e+00,1.97130e+00
1,1.00000e+00,2.82690e+00,2.14984e+00,1.93247e+00
1,1.00000e+00,3.19792e+00,2.17906e+00,1.98522e+00
1,1.00000e+00,3.79149e+00,2.12665e+00,1.92271e+00
1,1.00000e+00,4.28223e+00,2.17379e+00,1.93416e+00
1,1.00000e+00,4.78029e+00,2.19355e+00,1.97688e+00
1,1.00000e+00,2.06485e-01,2.25860e+00,1.98166e+00
1,1.00000e+00,6.50239e-01,2.22318e+00,1.92338e+00
1,1.00000e+00,1.12558e+00,2.20452e+00,1.91973e+00
1,1.00000e+00,1.65953e+00,2.20848e+00,1.91620e+00
1,1.00000e+00,2.19680e+00,2.29008e+00,1.96509e+00
1,1.00000e+00,2.65423e+00,2.18591e+00,1.92712e+00
1,1.00000e+00,3.04753e+00,2.22940e+00,1.98228e+00
1,1.00000e+00,3.51902e+00,2.28042e+00,1.91600e+00
1,1.00000e+00,4.09476e+00,2.22279e+00,1.99754e+00
1,1.00000e+00,4.50036e+00,2.22244e+00,1.95371e+00
1,1.00000e+00,1.76332e-03,2.37750e+00,1.96566e+00
1,1.00000e+00,4.16085e-01,2.32794e+00,1.99340e+00
1,1.00000e+00,9.44223e-01,2.37923e+00,1.98018e+00
1,1.00000e+00,1.46202e+00,2.30761e+00,1.95608e+00
1,1.00000e+00,2.01035e+00,2.31705e+00,1.92242e+00
1,1.00000e+00,2.50323e+00,2.37394e+00,1.91350e+00
1,1.00000e+00,2.86244e+00,2.30286e+00,1.93194e+00
1,1.00000e+00,3.31892e+00,2.33800e+00,1.96499e+00
1,1.00000e+00,3.84801e+00,2.30459e+00,1.92046e+00
1,1.00000e+00,4.38659e+00,2.34051e+00,1.95713e+00
1,1.00000e+00,4.80457e+00,2.32918e+00,1.91911e+00
1,1.00000e+00,2.43214e-01,2.41611e+00,1.98764e+00
1,1.00000e+00,7.96239e-01,2.44344e+00,1.99476e+00
1,1.00000e+00,1.26371e+00,2.45370e+00,1.92111e+00
1,1.00000e+00,1.78640e+00,2.46510e+00,1.99962e+00
1,1.00000e+00,2.26668e+00,2.39682e+00,1.93437e+00
1,1.00000e+00,2.63119e+00,2.40126e+00,1.92105e+00
1,1.00000e+00,3.19066e+00,2.42029e+00,1.98388e+00
1,1.00000e+00,3.61289e+00,2.40975e+00,1.98622e+00
1,1.00000e+00,4.18256e+00,2.47502e+00,1.93267e+00
1,1.00000e+00,4.67514e+00,2.47818e+00,1.95051e+00
1,1.00000e+00,7.67015e-03,2.56744e+00,1.99811e+00
1,1.00000e+00,5.42381e-01,2.55044e+00,1.99478e+00
1,1.00000e+00,1.08487e+00,2.50850e+00,1.97841e+00
1,1.00000e+00,1.53762e+00,2.52270e+00,1.99776e+00
1,1.00000e+00,2.03915e+00,2.50713e+00,1.92663e+00
1,1.00000e+00,2.43238e+00,2.49956e+00,1.91418e+00
1,1.00000e+00,2.90680e+00,2.58831e+00,1.93891e+00
1,1.00000e+00,3.44479e+00,2.57577e+00,1.95460e+00
1,1.00000e+00,3.98937e+00,2.57240e+00,1.93113e+00
1,1.00000e+00,4.40517e+00,2.57646e+00,1.99438e+00
1,1.00000e+00,4.85780e+00,2.59927e+00,1.98708e+00
1,1.00000e+00,3.66201e-01,2.68438e+00,1.94694e+00
1,1.00000e+00,8.35292e-01,2.64581e+00,1.97055e+00
1,1.00000e+00,1.39335e+00,2.60530e+00,1.99527e+00
1,1.00000e+00,1.83649e+00,2.66719e+00,1.97496e+00
1,1.00000e+00,2.22220e+00,2.67428e+00,1.92465e+00
1,1.00000e+00,2.74111e+00,2.61363e+00,1.99724e+00
1,1.00000e+00,3.25916e+00,2.61186e+00,1.94312e+00
1,1.00000e+00,3.72757e+00,2.62799e+00,1.95672e+00
1,1.00000e+00,4.21463e+00,2.60858e+00,1.94073e+00
1,1.00000e+00,4.62513e+00,2.62218e+00,1.91236e+00
1,1.00000e+00,1.43991e-01,2.74543e+00,1.99745e+00
1,1.00000e+00,6.71536e-01,2.78066e+00,1.95955e+00
1,1.00000e+00,1.15687e+00,2.74897e+00,1.92130e+00
1,1.00000e+00,1.63070e+00,2.75652e+00,1.94336e+00
1,1.00000e+00,2.10654e+00,2.77435e+00,1.97699e+00
1,1.00000e+00,2.55424e+00,2.73683e+00,1.90998e+00
1,1.00000e+00,3.09173e+00,2.70922e+00,1.93828e+00
1,1.00000e+00,3.55425e+00,2.71678e+00,1.94811e+00
1,1.00000e+00,4.04555e+00,2.73933e+00,1.96752e+00
1,1.00000e+00,4.40350e+00,2.72336e+00,1.98529e+00
1,1.00000e+00,4.94209e+00,2.77733e+00,1.92242e+00
1,1.00000e+00,4.54026e-01,2.87434e+00,1.91540e+00
1,1.00000e+00,9.72388e-01,2.87037e+00,1.95696e+00
1,1.00000e+00,1.47476e+00,2.86827e+00,1.97048e+00
1,1.00000e+00,1.80928e+00,2.81857e+00,1.94935e+00
1,1.00000e+00,2.31112e+00,2.81694e+00,1.97951e+00
1,1.00000e+00,2.80640e+00,2.89711e+00,1.92266e+00
1,1.00000e+00,3.31408e+00,2.89917e+00,1.92267e+00
1,1.00000e+00,3.84668e+00,2.85860e+00,1.99067e+00
1,1.00000e+00,4.27692e+00,2.87175e+00,1.98437e+00
1,1.00000e+00,4.71637e+00,2.80354e+00,1.97388e+00
1,1.00000e+00,2.87207e-01,2.98997e+00,1.96084e+00
1,1.00000e+00,7.48102e-01,2.94667e+00,1.91554e+00
1,1.00000e+00,1.21257e+00,2.95153e+00,1.93504e+00
1,1.00000e+00,1.65821e+00,2.90455e+00,1.92966e+00
1,1.00000e+00,2.20266e+00,2.93542e+00,1.96357e+00
1,1.00000e+00,2.64745e+00,2.98274e+00,1.94004e+00
1,1.00000e+00,3.18143e+00,2.92607e+00,1.90522e+00
1,1.00000e+00,3.60761e+00,2.94375e+00,1.94231e+00
1,1.00000e+00,4.07766e+00,2.99196e+00,1.91957e+00
1,1.00000e+00,4.50051e+00,2.96331e+00,1.91543e+00
1,1.00000e+00,5.94431e-02,9.86077e-03,2.10115e+00
1,1.00000e+00,5.52142e-01,6.37875e-02,2.05514e+00
1,1.00000e+00,1.03935e+00,1.53151e-02,2.05332e+00
1,1.00000e+00,1.48034e+00,7.37764e-02,2.00567e+00
1,1.00000e+00,1.94485e+00,5.32173e-02,2.02095e+00
1,1.00000e+00,2.49537e+00,8.26427e-03,2.04778e+00
1,1.00000e+00,2.92705e+00,1.92931e-02,2.03149e+00
1,1.00000e+00,3.48893e+00,7.02784e-02,2.09241e+00
1,1.00000e+00,3.88485e+00,6.50643e-02,2.05842e+00
1,1.00000e+00,4.32525e+00,1.30592e-02,2.09721e+00
1,1.00000e+00,4.86891e+00,8.45795e-02,2.06652e+00
1,1.00000e+00,3.53774e-01,1.83220e-01,2.02329e+00
1,1.00000e+00,8.87665e-01,1.61216e-01,2.08413e+00
1,1.00000e+00,1.25191e+00,1.95132e-01,2.06501e+00
1,1.00000e+00,1.80350e+00,1.19191e-01,2.02704e+00
1,1.00000e+00,2.30525e+00,1.31055e-01,2.08298e+00
1,1.00000e+00,2.72779e+00,1.07249e-01,2.06373e+00
1,1.00000e+00,3.23384e+00,1.78242e-01,2.02615e+00
